# x  S(x)  S'(x)  Integral
0 1 -0.45969769413186 0
0.101010101010101 0.95356588948163 -0.45969769413186 0.0986649439132136
0.202020202020202 0.907131778963261 -0.45969769413186 0.192639573632653
0.303030303030303 0.860697668444891 -0.45969769413186 0.281923889158317
0.404040404040404 0.814263557926521 -0.45969769413186 0.366517890490206
0.505050505050505 0.767829447408151 -0.45969769413186 0.446421577628321
0.606060606060606 0.721395336889782 -0.45969769413186 0.521634950572661
0.707070707070707 0.674961226371412 -0.45969769413186 0.592158009323226
0.808080808080808 0.628527115853042 -0.45969769413186 0.657990753880017
0.909090909090909 0.582093005334672 -0.45969769413186 0.719133184243033
1.01010101010101 0.5306412034195 -0.956449142415282 0.775559958536533
1.11111111111111 0.434030178933108 -0.956449142415282 0.824280735423028
1.21212121212121 0.337419154446716 -0.956449142415282 0.863242822967464
1.31313131313131 0.240808129960324 -0.956449142415282 0.89244622116984
1.41414141414141 0.144197105473932 -0.956449142415282 0.911890930030155
1.51515151515152 0.0475860809875399 -0.956449142415282 0.921576949548412
1.61616161616162 -0.0490249434988522 -0.956449142415282 0.921504279724608
1.71717171717172 -0.145635967985244 -0.956449142415282 0.911672920558744
1.81818181818182 -0.242246992471637 -0.956449142415282 0.892082872050821
1.91919191919192 -0.338858016958029 -0.956449142415282 0.862734134200838
2.02020202020202 -0.427739678164381 -0.573845660053303 0.823704781385361
2.12121212121212 -0.485703886250573 -0.573845660053303 0.777571268031071
2.22222222222222 -0.543668094336765 -0.573845660053303 0.725582784163023
2.32323232323232 -0.601632302422958 -0.573845660053303 0.667739329781219
2.42424242424242 -0.65959651050915 -0.573845660053303 0.604040904885658
2.52525252525253 -0.717560718595342 -0.573845660053303 0.53448750947634
2.62626262626263 -0.775524926681534 -0.573845660053303 0.459079143553266
2.72727272727273 -0.833489134767726 -0.573845660053303 0.377815807116435
2.82828282828283 -0.891453342853919 -0.573845660053303 0.290697500165846
2.92929292929293 -0.949417550940111 -0.573845660053303 0.197724222701502
3.03030303030303 -0.979800106426602 0.336348875736833 0.099313878550668
3.13131313131313 -0.945825472513791 0.336348875736833 0.00206006143246654
3.23232323232323 -0.911850838600979 0.336348875736833 -0.091761974482421
3.33333333333333 -0.877876204688168 0.336348875736833 -0.182152229193994
3.43434343434343 -0.843901570775356 0.336348875736833 -0.269110702702253
3.53535353535354 -0.809926936862545 0.336348875736833 -0.352637395007197
3.63636363636364 -0.775952302949733 0.336348875736833 -0.432732306108828
3.73737373737374 -0.741977669036922 0.336348875736833 -0.509395436007144
3.83838383838384 -0.70800303512411 0.336348875736833 -0.582626784702145
3.93939393939394 -0.674028401211299 0.336348875736833 -0.652426352193832
4.04040404040404 -0.61577267919384 0.937305806326838 -0.718303611449789
4.14141414141414 -0.521095325019413 0.937305806326838 -0.775721187420155
4.24242424242424 -0.426417970844985 0.937305806326838 -0.823575394281993
4.34343434343434 -0.331740616670556 0.937305806326838 -0.861866232035303
4.44444444444444 -0.237063262496128 0.937305806326838 -0.890593700680085
4.54545454545454 -0.142385908321701 0.937305806326838 -0.909757800216339
4.64646464646465 -0.0477085541472724 0.937305806326838 -0.919358530644065
4.74747474747475 0.046968800027156 0.937305806326838 -0.919395891963263
4.84848484848485 0.141646154201584 0.937305806326838 -0.909869884173933
4.94949494949495 0.236323508376013 0.937305806326838 -0.890780507276074
5.05050505050505 0.317829261280758 0.67650810118714 -0.862460377463367
5.15151515151515 0.386163412915823 0.67650810118714 -0.826905191897883
5.25252525252525 0.454497564550888 0.67650810118714 -0.784447566773301
5.35353535353535 0.522831716185953 0.67650810118714 -0.735087502089622
5.45454545454545 0.591165867821017 0.67650810118714 -0.678824997846846
5.55555555555556 0.659500019456081 0.67650810118714 -0.615660054044973
5.65656565656566 0.727834171091146 0.67650810118714 -0.545592670684001
5.75757575757576 0.796168322726211 0.67650810118714 -0.468622847763933
5.85858585858586 0.864502474361275 0.67650810118714 -0.384750585284767
5.95959595959596 0.93283662599634 0.67650810118714 -0.293975883246504
6.06060606060606 0.947669193783271 -0.206268032307061 -0.197920001765753
6.16161616161616 0.92683403900478 -0.206268032307061 -0.103248121321911
6.26262626262626 0.905998884226289 -0.206268032307061 -0.0106808019668076
6.36363636363636 0.885163729447798 -0.206268032307061 0.0797819562995607
6.46464646464646 0.864328574669307 -0.206268032307061 0.168140153477192
6.56565656565657 0.843493419890816 -0.206268032307061 0.254393789566088
6.66666666666667 0.822658265112325 -0.206268032307061 0.338542864566246
6.76767676767677 0.801823110333834 -0.206268032307061 0.420587378477668
6.86868686868687 0.780987955555343 -0.206268032307061 0.500527331300354
6.96969696969697 0.760152800776852 -0.206268032307061 0.578362723034303
7.07070707070707 0.690308153160845 -0.899402288151918 0.652360894841826
7.17171717171717 0.599459437185905 -0.899402288151918 0.717500672132066
7.27272727272727 0.508610721210964 -0.899402288151918 0.773463811445039
