# x  S(x)  S'(x)  Integral
4.14141414141414 -0.540866035359896 0.841231217205443 -0.865919875930158
4.24242424242424 -0.453159684847262 0.893614563766062 -0.916167734249773
4.34343434343434 -0.360689347564457 0.935558155254811 -0.957306883415458
4.44444444444444 -0.264509544225813 0.967061991671689 -0.988909371264282
4.54545454545454 -0.165674795545661 0.988126073016698 -1.01065376287719
4.64646464646465 -0.0652396222383285 0.998750399289836 -1.02232514057899
4.74747474747475 0.0357414549818527 0.998934970491104 -1.02381510393837
4.84848484848485 0.136213915400552 0.988679786620502 -1.01512176976789
4.94949494949495 0.235123238303441 0.96798484767803 -0.996349772123976
5.05050505050505 0.331421013948886 0.937213145442095 -0.967710185148184
5.15151515151515 0.424199384967371 0.898542630583143 -0.92951465900248
5.25252525252525 0.512691046361487 0.85233629487958 -0.882157673357616
5.35353535353535 0.596134804106525 0.798594138331407 -0.826110673328411
5.45454545454545 0.673769464177777 0.737316160938624 -0.761921992315011
5.55555555555556 0.744833832550536 0.66850236270123 -0.690216852002884
5.65656565656566 0.808566715200093 0.592152743619226 -0.611697362362822
5.75757575757576 0.86420691810174 0.508267303692612 -0.527142521650943
5.85858585858586 0.910993247230768 0.416846042921388 -0.437408216408687
5.95959595959596 0.948164508562471 0.317888961305553 -0.343427221462819
6.06060606060606 0.974996026009246 0.213203696731918 -0.246208646623351
6.16161616161616 0.991309540023914 0.110221649401815 -0.146812723869125
6.26262626262626 0.997347423594121 0.00974621393160439 -0.0462900739062123
6.36363636363636 0.993362869837029 -0.0882226096787155 0.0543341483274211
6.46464646464646 0.979609071869798 -0.183684821429144 0.154060362956146
6.56565656565657 0.956339222809589 -0.27664042131968 0.251914565166674
6.66666666666667 0.923806515773563 -0.367089409350325 0.346948325208056
6.76767676767677 0.88226414387888 -0.455031785521077 0.438238788391681
6.86868686868687 0.831965300242702 -0.540467549831938 0.524888675091281
6.96969696969697 0.773163177982188 -0.623396702282908 0.606026280742923
7.07070707070707 0.706149152374545 -0.702199228369247 0.68080615078219
7.17171717171717 0.631608776623267 -0.772180392179265 0.748429184270507
7.27272727272727 0.550460147757888 -0.833042640028418 0.808181383328502
7.37373737373737 0.463624368400719 -0.884785971916706 0.859441767976081
7.47474747474747 0.37202254117407 -0.92741038784413 0.901682398902066
7.57575757575758 0.276575768700251 -0.960915887810688 0.934468377464204
7.67676767676768 0.17820515360157 -0.985302471816381 0.957457845689158
7.77777777777778 0.0778317985003378 -1.00057013986121 0.970401986272516
7.87878787878788 -0.0236231939811369 -1.00671889194517 0.973145022578781
7.97979797979798 -0.125238721220543 -1.00374872806827 0.965624218641379
8.08080808080808 -0.226071954555205 -0.990853068981809 0.947870318072563
8.18181818181818 -0.325019496305339 -0.966368344985354 0.920016598294724
8.28282828282828 -0.420905981282445 -0.930244144875862 0.882312879653068
8.38383838383838 -0.512555704828643 -0.882480468653331 0.835127738824563
8.48484848484848 -0.598792962286047 -0.823077316317764 0.778948510532426
8.58585858585859 -0.678442048996776 -0.752034687869159 0.714381287546125
8.68686868686869 -0.750327260302947 -0.669352583307517 0.642150920681379
8.78787878787879 -0.813272891546677 -0.575031002632839 0.563101018800158
8.88888888888889 -0.866103238070085 -0.469069945845122 0.47819394881068
8.98989898989899 -0.907642595215287 -0.351469412944369 0.38851083566742
9.09090909090909 -0.937012549686492 -0.232040018879619 0.295244805749232
9.19191919191919 -0.954942671508528 -0.125073770613669 0.199600563335829
9.29292929292929 -0.962703690702785 -0.0306917868495964 0.102669488361239
9.39393939393939 -0.961566745097735 0.0511059324126008 0.00541456402884577
9.49494949494949 -0.952802972521852 0.12031938717292 -0.0913296242184105
9.5959595959596 -0.937683510803606 0.176948577431364 -0.186856888698047
9.6969696969697 -0.917479497771471 0.220993503187931 -0.280589439488032
9.7979797979798 -0.893462071253919 0.252454164442622 -0.372077884426781
9.8989898989899 -0.866902369079421 0.271330561195437 -0.461001229113169
10 -0.839071529076453 0.277622693446375 -0.547166876906514
